# ltrace -x '*' -o ltrace.txt -f -S -s 1024 ./squashfs-root/usr/bin/magick identify -define video:pixel-format='canary123' example.mov
4064738 SYS_mmap(0, 0x2d3a8, 1, 2050)                                                                                 = 0x78e67e3d2000
4064738 SYS_mmap(0x78e67e3d6000, 0x24000, 5, 2066)                                                                    = 0x78e67e3d6000
4064738 SYS_mmap(0x78e67e3fa000, 0x4000, 1, 2066)                                                                     = 0x78e67e3fa000
4064738 SYS_mmap(0x78e67e3fe000, 8192, 3, 2066)                                                                       = 0x78e67e3fe000
4064738 SYS_close(3)                                                                                                  = 0
4064738 SYS_mmap(0, 8192, 3, 34)                                                                                      = 0x78e67ec13000
4064738 SYS_openat(0xffffff9c, 0x7ffda43b2970, 0x80000, 0)                                                            = -2
4064738 SYS_openat(0xffffff9c, 0x78e67ec13390, 0x80000, 0)                                                            = 3
4064738 SYS_read(3, "\177ELF\002\001\001", 832)                                                                       = 832
4064738 SYS_fstat(3, 0x7ffda43b2a40)                                                                                  = 0
4064738 SYS_mmap(0, 0x10caa0, 1, 2050)                                                                                = 0x78e67e2c5000
4064738 SYS_mmap(0x78e67e2d0000, 0xce000, 5, 2066)                                                                    = 0x78e67e2d0000
4064738 SYS_mmap(0x78e67e39e000, 0x32000, 1, 2066)                                                                    = 0x78e67e39e000
4064738 SYS_mmap(0x78e67e3d0000, 8192, 3, 2066)                                                                       = 0x78e67e3d0000
4064738 SYS_close(3)                                                                                                  = 0
4064738 SYS_openat(0xffffff9c, 0x7ffda43b2950, 0x80000, 0)                                                            = -2
4064738 SYS_openat(0xffffff9c, 0x78e67ec138e0, 0x80000, 0)                                                            = 3
4064738 SYS_read(3, "\177ELF\002\001\001", 832)                                                                       = 832
4064738 SYS_fstat(3, 0x7ffda43b2a20)                                                                                  = 0
4064738 SYS_mmap(0, 0x1d0c8, 1, 2050)                                                                                 = 0x78e67e2a7000
4064738 SYS_mmap(0x78e67e2a9000, 0x4000, 5, 2066)                                                                     = 0x78e67e2a9000
4064738 SYS_mmap(0x78e67e2ad000, 0x16000, 1, 2066)                                                                    = 0x78e67e2ad000
4064738 SYS_mmap(0x78e67e2c3000, 8192, 3, 2066)                                                                       = 0x78e67e2c3000
4064738 SYS_close(3)                                                                                                  = 0
4064738 SYS_openat(0xffffff9c, 0x7ffda43b2930, 0x80000, 0)                                                            = 3
4064738 SYS_read(3, "\177ELF\002\001\001", 832)                                                                       = 832
4064738 SYS_pread(3, 0x7ffda43b2710, 448, 0x116000)                                                                   = 448
4064738 SYS_fstat(3, 0x7ffda43b2a00)                                                                                  = 0
4064738 SYS_pread(3, 0x7ffda43b27a0, 448, 0x116000)                                                                   = 448
4064738 SYS_mmap(0, 0x520188, 0, 2082)                                                                                = 0x78e676a00000
4064738 SYS_mmap(0x78e676a00000, 0x320188, 5, 2066)                                                                   = 0x78e676a00000
4064738 SYS_munmap(0x78e676d21000, 2093448)                                                                           = 0
4064738 SYS_mprotect(0x78e676b14000, 2109440, 0)                                                                      = 0
4064738 SYS_mmap(0x78e676d14000, 8192, 3, 2066)                                                                       = 0x78e676d14000
